217.625334104808,90.5027673319275
219.857813627838,687.434433903544
901.851307646332,443.636927248387
461.879920415842,883.326241407737
63.1620808351655,559.94319102929
925.11402097222,120.057156468788
216.54520993873,630.633409981776
568.995598933493,61.6072427832705
965.707787480159,390.615454047653
859.39571302821,384.854042944282
394.400372961749,477.19834991284
919.930618478809,61.4137394839405
121.429288443926,522.813272438866
298.791465484383,924.034364997226
792.304433092925,522.097471702267
857.956142044648,882.03808011678
799.974130692629,52.0237569333306
573.739310955653,356.470503446108
753.588336924564,579.853789524525
868.236479741037,192.240064139487
734.481924270609,58.3070378420617
113.507002444052,130.10206590343
99.6512785292749,337.348710140078
193.552151525379,515.206056405134
634.632372355396,216.640954846539
814.528521532972,718.126993095967
168.841023055955,831.474695855711
716.989038906613,986.203241747807
860.96087540035,913.206110686476
718.643863804235,75.7533213935733
89.6296745252029,2.33326792923018
291.026219922137,600.577272984372
873.331914392767,455.21162121714
975.844760674965,14.8652768757448
577.773377299182,422.776649176733
530.195538982279,110.044025793245
638.484846120975,415.307083999272
13.8230415824038,511.079703066732
343.673002658459,887.84144083507
357.961029667203,471.901489846497
997.900555094608,845.773880323287
222.663575832043,672.732229920275
